age,brand,model,price_usd,rating,sentiment,country,language,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster
40,2,0,612.64,3.0,2,3,1,1,3,2,3,3,1,3,2,1
31,0,20,872.88,4.0,2,3,1,1,4,3,4,3,5,3,4,2
37,6,13,213.41,3.0,2,2,0,1,1,2,3,3,2,5,3,1
41,6,17,656.25,3.0,1,0,0,1,3,1,2,2,2,1,3,0
18,4,15,598.87,1.0,0,7,0,1,1,1,1,1,2,1,1,0
29,2,14,423.51,1.0,0,2,0,1,1,2,1,2,1,1,0,0
31,4,15,267.12,3.0,2,0,0,1,4,2,2,1,3,1,2,1
21,3,7,448.25,4.0,2,5,0,1,5,2,4,3,4,5,4,1
34,0,18,1121.68,5.0,2,6,0,1,3,4,4,5,5,3,0,2
28,2,6,655.26,5.0,2,2,0,1,5,3,4,3,5,7,0,1
29,4,15,358.32,2.0,2,1,3,1,1,2,2,1,1,7,4,1
29,1,10,933.17,2.0,1,1,3,1,4,3,2,2,1,1,3,0
25,4,15,404.37,3.0,2,1,3,1,3,3,5,3,4,3,2,1
25,2,14,300.03,1.0,0,0,0,1,2,1,2,1,1,1,1,0
22,2,0,622.83,1.0,0,1,3,1,2,1,1,1,1,3,1,0
25,3,8,494.47,4.0,1,1,3,0,2,4,5,3,4,3,2,1
20,5,1,666.74,3.0,2,5,0,0,3,2,3,4,3,6,4,1
18,3,9,875.46,1.0,0,6,0,0,1,1,1,1,1,2,3,0
30,5,4,1042.76,2.0,2,6,0,1,3,1,1,1,1,1,2,0
31,0,21,1471.73,3.0,1,7,0,0,3,3,2,2,1,1,0,2
34,2,14,423.45,5.0,2,5,0,1,4,5,4,3,4,5,0,1
32,4,15,307.28,5.0,2,0,0,1,5,4,5,5,5,4,2,1
18,4,16,287.82,2.0,2,3,1,0,1,3,3,2,1,2,2,0
28,2,6,745.41,1.0,0,5,0,1,2,1,2,1,1,0,1,0
50,3,7,356.48,3.0,1,6,0,0,3,1,2,2,2,3,4,0
24,5,2,658.14,3.0,1,5,0,1,3,3,5,3,2,4,4,1
18,4,16,514.0,3.0,2,6,0,1,3,3,3,1,2,4,1,1
22,3,8,997.18,2.0,1,0,0,1,3,3,1,1,3,1,3,0
21,4,16,187.65,3.0,1,1,3,1,2,2,2,2,2,4,2,0
23,0,18,1065.72,3.0,1,0,0,1,1,2,2,1,1,1,3,0
24,1,11,879.91,3.0,2,3,1,1,2,4,2,2,2,5,1,2
30,2,0,289.12,3.0,1,7,0,0,3,2,3,3,2,1,0,0
46,3,7,621.65,4.0,0,4,2,1,4,3,4,3,4,1,2,0
18,0,20,1330.03,3.0,2,5,0,0,4,2,1,2,2,3,1,2
34,0,19,795.53,2.0,2,2,0,1,1,2,2,3,1,1,3,0
25,0,21,1141.6209150326797,5.0,2,0,0,1,4,5,4,5,3,6,4,2
29,4,15,382.06,4.0,2,5,0,1,4,5,4,3,3,2,2,1
29,0,19,889.56,3.0,1,4,2,1,2,3,2,2,1,6,3,2
23,0,18,1211.43,2.0,0,6,0,1,2,3,1,2,1,5,2,0
35,1,11,717.58,3.0,2,6,0,1,3,4,5,2,3,3,3,1
28,4,16,213.22,2.0,2,4,2,1,1,3,1,1,1,4,0,0
39,1,11,974.39,3.0,2,1,3,1,1,1,4,1,2,3,4,2
29,3,7,902.22,2.0,0,0,0,1,1,1,2,2,1,3,0,0
38,1,10,736.62,4.0,2,3,1,1,3,4,5,4,4,8,4,1
32,4,15,357.22,4.0,2,1,3,1,2,2,3,2,4,5,4,1
28,0,19,843.81,3.0,2,3,1,1,3,5,5,4,2,5,0,2
38,3,8,431.39,4.0,2,3,1,0,2,4,4,2,2,3,1,1
30,1,10,739.82,2.0,1,4,2,1,1,1,2,1,2,1,0,0
41,3,7,818.8,1.0,0,4,2,1,2,1,2,1,1,2,4,0
20,4,15,408.03,1.0,0,0,0,0,1,2,1,1,1,2,1,0
20,3,8,640.14,3.0,2,3,1,0,1,3,3,3,2,4,1,1
32,5,3,1129.04,3.0,1,4,2,1,5,3,2,2,4,3,1,1
18,6,5,260.93,2.0,2,6,0,1,1,1,1,1,2,9,3,1
24,0,18,1076.99,5.0,2,1,3,1,4,5,5,5,4,4,4,2
25,1,10,731.03,4.0,2,7,0,1,4,3,5,4,4,4,1,1
26,0,18,1368.63,3.0,2,3,1,1,4,3,2,2,3,4,2,2
36,0,20,1300.31,1.0,0,5,0,0,1,1,1,1,1,3,1,0
38,0,20,1357.34,4.0,2,6,0,1,3,3,4,4,4,7,3,2
23,3,9,544.58,4.0,2,3,1,0,5,4,4,4,4,4,2,1
38,5,1,472.24,4.0,2,6,0,1,3,2,3,2,3,5,3,1
18,0,19,1088.86,5.0,2,2,0,1,4,3,5,4,2,2,1,2
31,6,13,345.59,5.0,2,0,0,1,4,3,4,5,5,5,2,1
26,6,5,426.41,1.0,1,1,3,0,1,1,1,1,1,3,3,0
34,1,10,829.25,2.0,0,7,0,1,1,2,2,2,1,3,4,0
22,5,4,937.7849462365591,5.0,2,3,1,0,5,5,4,5,5,1,0,1
28,5,1,1161.72,3.0,2,5,0,1,3,2,3,4,5,3,4,1
27,2,0,458.21,1.0,0,5,0,1,1,1,1,1,1,3,1,0
23,2,6,798.13,4.0,2,1,3,1,3,3,4,5,4,1,0,1
26,2,14,488.51,2.0,1,3,1,1,2,1,2,2,2,1,2,0
31,3,8,839.97,3.0,2,2,0,1,5,1,2,3,2,4,1,1
22,5,1,611.68,2.0,0,4,2,1,1,2,3,2,1,1,0,0
21,0,18,1482.87,3.0,1,5,0,1,3,3,4,2,2,0,4,2
22,4,16,592.85,2.0,1,0,0,0,3,2,3,3,2,2,3,0
33,2,14,651.2,3.0,1,2,0,1,3,2,2,2,3,2,3,0
21,4,15,317.62,3.0,2,6,0,0,4,2,5,3,1,4,2,1
33,4,15,180.33,2.0,0,0,0,1,2,1,3,1,1,1,2,0
38,0,18,1145.29,2.0,1,2,0,1,1,3,2,1,2,3,4,0
22,6,5,596.0,4.0,2,2,0,0,2,5,2,4,4,4,2,1
42,2,14,585.62,3.0,1,7,0,1,4,2,4,3,3,2,1,0
45,3,9,877.59,3.0,2,2,0,0,2,2,2,2,1,5,4,1
21,4,16,271.58,2.0,1,6,0,1,2,1,1,2,2,4,2,0
22,3,7,442.26,4.0,2,5,0,1,3,3,4,3,4,7,1,1
21,4,15,444.23,2.0,1,7,0,1,3,2,1,4,1,1,3,0
36,2,0,265.97,3.0,1,0,0,1,2,2,4,4,2,1,4,0
28,0,19,752.74,4.0,2,4,2,1,3,3,4,4,4,8,1,2
36,4,15,359.73,2.0,0,1,3,1,1,1,2,1,3,2,2,0
29,3,9,599.36,2.0,1,6,0,1,1,2,2,1,1,1,4,0
39,6,17,501.28,1.0,0,7,0,1,1,1,1,1,1,3,2,0
18,2,6,632.71,1.0,0,6,0,1,1,3,2,1,1,2,2,0
22,5,3,525.37,4.0,2,6,0,1,4,3,5,5,3,6,1,1
26,0,19,1434.72,2.0,1,7,0,1,1,1,1,4,1,1,3,0
35,6,17,535.69,3.0,2,2,0,1,1,4,2,3,3,4,1,1
18,2,0,607.88,3.0,2,2,0,0,2,3,4,2,4,5,4,1
26,3,8,591.09,4.0,2,1,3,1,4,5,3,3,3,3,1,1
29,3,9,570.99,5.0,2,3,1,1,5,4,5,4,5,9,0,1
48,0,18,724.93,4.0,2,6,0,1,5,3,4,4,4,2,2,2
18,3,7,611.1,3.0,1,5,0,1,4,3,1,3,2,1,2,0
25,4,16,521.23,4.0,2,6,0,1,4,3,2,4,3,3,4,1
32,0,18,891.29,3.0,2,3,1,1,3,2,5,5,4,3,1,2
18,1,12,631.02,3.0,1,6,0,0,1,3,1,3,1,0,1,0
30,5,1,454.26,4.0,1,7,0,0,4,3,3,3,1,2,3,1
29,0,21,1224.92,2.0,1,6,0,1,1,1,2,1,3,2,1,0
24,1,10,654.19,3.0,2,7,0,1,3,1,2,3,4,7,1,1
23,4,16,369.77,5.0,2,4,2,1,5,5,4,5,3,5,1,1
20,1,12,1098.28,5.0,2,5,0,1,4,5,4,5,4,6,1,2
36,5,3,957.82,2.0,1,6,0,1,1,1,1,2,2,2,1,0
42,4,15,200.43,4.0,2,4,2,1,5,3,4,3,2,3,0,1
26,1,12,981.2,4.0,2,0,0,1,2,4,4,5,2,2,3,2
44,1,10,1015.5,3.0,2,6,0,0,1,3,4,4,3,8,3,2
28,6,17,627.06,1.0,0,5,0,0,1,3,2,1,1,0,0,0
30,3,7,743.74,4.0,2,5,0,0,3,3,4,2,3,4,2,1
20,4,15,408.49,5.0,2,0,0,1,4,4,5,5,3,4,1,1
25,1,12,1044.43,5.0,2,7,0,1,4,5,4,5,5,3,3,2
31,1,11,836.11,3.0,0,2,0,1,2,1,3,2,3,2,3,0
19,1,12,868.96,1.0,1,6,0,1,2,1,1,1,1,1,1,0
18,4,15,536.41,2.0,1,1,3,1,1,3,2,1,1,2,0,0
44,1,11,668.03,4.0,2,3,1,1,3,1,4,2,2,4,1,1
29,5,1,665.81,5.0,2,3,1,1,5,5,5,5,3,3,3,1
19,1,11,522.95,2.0,1,0,0,0,2,1,2,1,3,2,0,0
23,0,19,1473.39,3.0,2,5,0,1,1,3,3,2,1,7,2,2
32,3,9,607.14,3.0,1,5,0,1,1,1,1,1,1,2,2,0
28,5,2,689.5268817204301,5.0,2,3,1,1,4,5,4,5,5,8,4,1
34,6,5,656.47,5.0,2,0,0,1,4,4,3,4,5,5,4,1
30,6,5,257.14,2.0,1,6,0,1,4,1,2,2,3,0,1,0
22,6,17,275.45,1.0,0,6,0,1,1,1,1,1,1,1,2,0
36,0,18,1032.17,3.0,2,4,2,1,4,2,5,4,2,9,3,2
29,6,5,507.16,2.0,0,1,3,1,4,1,2,1,2,2,3,0
18,6,13,542.93,1.0,0,5,0,1,1,1,1,1,1,3,4,0
21,0,18,808.46,3.0,0,7,0,1,3,2,3,1,2,3,4,0
31,4,16,370.1,4.0,2,1,3,1,3,5,3,5,4,3,4,1
18,3,9,491.61,3.0,0,3,1,0,1,1,1,1,1,2,1,0
39,1,10,977.92,2.0,0,7,0,0,1,2,1,2,3,3,3,0
38,1,10,813.83,3.0,2,2,0,1,2,1,3,2,2,6,3,2
55,5,4,642.38,4.0,2,7,0,0,3,4,4,4,5,6,3,1
55,2,14,243.21,3.0,2,7,0,0,4,2,3,5,4,2,4,1
26,2,14,657.27,2.0,1,0,0,1,2,1,2,1,1,0,4,0
27,6,17,576.87,3.0,2,0,0,1,2,3,4,2,3,3,0,1
19,3,7,457.57,4.0,2,2,0,1,5,3,4,4,4,4,0,1
24,6,5,256.08,1.0,0,3,1,1,1,1,1,2,1,2,2,0
32,6,5,255.54901960784315,2.0,1,0,0,1,1,2,2,3,2,2,4,0
18,1,11,838.67,3.0,1,3,1,0,3,1,3,2,3,3,4,0
34,2,0,771.3,1.0,2,5,0,1,1,1,1,1,1,3,0,0
36,3,7,448.01,2.0,0,1,3,1,1,4,1,1,3,5,3,0
21,3,8,815.46,4.0,2,4,2,1,3,5,1,1,3,1,2,1
43,2,6,565.2,2.0,1,5,0,1,2,2,1,1,1,2,1,0
40,4,16,573.43,4.0,2,4,2,1,4,4,4,3,5,6,2,1
31,2,0,585.69,5.0,2,2,0,1,4,4,4,4,3,11,1,1
19,1,10,842.87,1.0,2,1,3,1,3,1,1,1,1,1,0,0
37,5,2,1376.12,3.0,1,7,0,1,1,2,4,2,2,2,1,0
40,2,0,555.5200000000001,1.0,0,4,2,1,1,1,1,1,1,0,2,0
18,3,8,712.59,4.0,2,1,3,1,5,3,4,4,5,8,4,1
33,0,21,1367.64,5.0,2,6,0,0,5,5,5,5,5,5,1,2
34,0,19,988.74,3.0,1,2,0,1,2,4,2,5,3,1,3,2
29,5,1,717.12,4.0,2,4,2,1,4,3,2,3,3,4,3,1
25,4,16,474.77111716621255,3.0,2,5,0,0,4,4,1,4,3,6,4,1
25,3,8,708.82,4.0,2,0,0,1,5,4,4,4,3,4,4,1
27,3,8,911.96,1.0,1,6,0,1,2,2,2,1,1,0,4,0
28,6,5,456.99,4.0,2,1,3,1,3,4,4,2,4,3,4,1
18,3,8,726.03,4.0,2,1,3,1,5,2,3,5,4,4,3,1
27,6,13,381.5217391304348,5.0,2,2,0,0,5,3,2,4,5,3,2,1
25,3,7,687.04,5.0,2,0,0,1,3,5,3,5,5,10,4,1
30,5,2,1175.03,2.0,0,2,0,1,2,2,2,2,1,0,2,0
35,4,15,347.22,4.0,2,6,0,1,4,3,3,3,5,4,3,1
31,3,7,928.34,2.0,1,2,0,1,1,1,1,2,1,1,3,0
21,5,3,742.24,5.0,2,7,0,1,3,3,5,5,3,10,4,1
19,1,10,944.06,3.0,2,3,1,1,3,4,1,2,2,8,2,2
33,6,13,536.06,3.0,2,7,0,1,1,3,4,2,4,5,0,1
33,1,11,1029.3846153846152,5.0,2,6,0,1,4,5,5,5,5,5,4,2
25,5,2,555.39,3.0,1,7,0,1,1,2,3,4,1,3,2,0
21,6,17,458.12,5.0,2,3,1,1,5,4,4,4,3,5,3,1
18,4,15,590.64,5.0,2,3,1,1,5,5,5,5,5,7,0,1
23,1,12,885.02,4.0,2,0,0,0,5,3,4,5,3,3,3,2
18,6,5,574.19,4.0,2,5,0,1,2,3,3,5,3,3,1,1
32,4,15,541.53,1.0,0,7,0,1,1,1,1,1,2,3,3,0
20,6,13,612.07,3.0,2,7,0,1,3,1,2,1,3,7,2,1
30,3,8,479.12,2.0,1,4,2,0,2,1,1,3,1,4,0,0
21,5,4,1155.54,5.0,2,4,2,1,5,4,5,5,5,7,2,1
35,2,0,681.34,5.0,2,4,2,0,4,5,4,4,5,4,4,1
48,0,20,791.2,4.0,2,1,3,1,5,1,2,3,5,3,1,2
23,3,7,466.11,5.0,2,4,2,0,5,5,4,4,5,7,2,1
43,3,8,515.58,2.0,2,6,0,1,2,1,2,3,2,1,4,0
36,1,12,928.06,4.0,2,6,0,1,2,4,5,2,2,4,4,2
40,6,17,482.94,4.0,2,4,2,1,3,3,5,4,5,5,0,1
27,5,4,970.45,5.0,2,6,0,1,5,1,3,3,5,4,0,1
18,0,20,917.39,5.0,2,6,0,1,4,4,4,5,5,6,1,2
25,0,19,1107.68,3.0,0,0,0,1,2,2,2,4,3,2,3,0
25,2,6,453.15,1.0,0,7,0,1,1,2,1,1,1,1,1,0
25,0,18,1227.27,5.0,2,2,0,1,4,4,5,5,3,8,4,2
24,3,7,490.01,5.0,2,6,0,0,3,5,5,5,4,5,0,1
39,5,3,569.92,5.0,2,3,1,0,2,5,5,4,3,2,3,1
27,6,5,238.91,3.0,2,7,0,1,2,3,3,2,3,4,3,1
32,3,8,981.62,4.0,2,6,0,1,4,5,3,3,2,9,4,1
48,6,5,631.7712418300654,4.0,1,0,0,1,3,3,3,3,3,1,4,0
25,5,3,1255.76,3.0,1,3,1,1,4,3,1,4,5,1,2,0
53,5,1,1097.1505376344085,5.0,2,3,1,1,5,5,5,5,3,2,1,1
39,3,9,440.47,5.0,2,0,0,1,5,5,5,5,4,5,1,1
26,1,11,511.53,2.0,1,6,0,1,3,1,1,2,1,2,3,0
38,3,7,859.51,5.0,2,7,0,1,5,5,4,4,5,7,3,1
32,3,7,923.98,1.0,0,1,3,0,1,1,1,1,1,2,0,0
39,5,2,426.96,1.0,1,3,1,1,1,1,1,1,1,2,0,0
25,3,7,437.34,2.0,0,4,2,1,2,1,1,1,3,0,3,0
18,6,5,544.95,2.0,1,0,0,1,1,3,3,2,3,1,0,0
46,2,14,338.18,3.0,1,2,0,1,3,3,3,4,2,3,2,0
26,3,9,985.65,3.0,2,0,0,1,3,4,3,2,3,8,3,1
26,2,6,323.09,3.0,2,3,1,1,4,3,3,4,2,5,0,1
28,5,2,1047.82,4.0,2,2,0,1,3,4,3,4,3,7,0,1
29,5,2,589.0190735694822,4.0,2,5,0,1,3,2,1,3,5,5,3,1
28,6,13,458.95,5.0,2,0,0,1,4,4,5,5,5,10,4,1
37,2,6,760.46,3.0,2,5,0,1,3,2,2,3,2,2,2,1
30,2,0,780.55,2.0,2,4,2,1,1,3,3,1,1,3,0,0
43,0,19,765.92,4.0,2,7,0,1,2,3,3,5,4,1,2,2
29,0,19,732.51,4.0,2,6,0,1,4,3,4,3,5,4,4,2
42,1,12,517.07,3.0,0,3,1,1,4,2,2,3,1,1,3,0
30,4,16,395.75,3.0,2,6,0,1,2,2,3,2,1,4,3,1
40,3,7,400.38,2.0,1,5,0,1,3,1,3,1,1,3,1,0
28,6,17,565.34,3.0,1,1,3,1,2,3,3,3,3,2,2,0
18,6,17,378.92,2.0,1,1,3,0,1,1,1,2,1,2,3,0
32,5,1,705.09,3.0,1,2,0,1,1,2,1,3,1,1,4,0
18,3,7,544.66,3.0,1,0,0,1,2,3,1,3,1,1,3,0
18,0,20,1009.26,3.0,2,6,0,0,3,3,4,2,1,1,4,2
18,3,9,689.15,4.0,2,7,0,1,4,2,3,4,4,2,4,1
43,4,15,276.99,2.0,0,0,0,1,2,3,3,3,1,3,2,0
18,1,12,651.040871934605,5.0,2,5,0,0,5,5,4,3,5,2,1,1
24,0,20,1300.24,4.0,2,7,0,0,3,5,5,4,4,3,1,2
21,0,18,751.78,2.0,1,7,0,1,1,2,2,2,2,4,1,0
29,2,14,521.23,2.0,1,5,0,1,1,3,1,2,1,4,3,0
32,3,8,879.29,5.0,2,0,0,1,4,3,3,5,5,5,2,1
33,2,6,201.75,2.0,2,2,0,1,3,3,2,1,2,3,4,1
23,4,16,453.44,3.0,1,7,0,1,4,1,1,2,5,0,3,0
26,0,20,984.61,1.0,0,3,1,0,2,1,1,1,3,1,1,0
26,2,6,319.17,3.0,2,6,0,1,3,3,4,2,1,3,4,1
27,6,17,274.28,3.0,1,6,0,1,2,4,4,4,3,1,2,0
35,2,14,679.78,4.0,2,2,0,1,3,3,2,4,4,3,1,1
18,5,3,746.55,5.0,2,5,0,0,5,5,5,5,5,4,0,1
23,0,21,1283.34,1.0,0,3,1,1,3,1,1,1,1,2,4,0
51,6,5,379.7,4.0,2,7,0,1,4,2,3,5,2,0,0,1
20,2,0,610.3986928104575,1.0,1,0,0,1,1,1,1,3,1,3,3,0
31,5,3,850.48,2.0,0,4,2,1,1,1,3,2,2,1,1,0
41,2,0,446.62,4.0,2,6,0,1,4,3,3,1,2,3,3,1
34,0,21,1254.21,3.0,0,4,2,0,1,4,3,3,1,2,3,0
18,0,19,765.24,2.0,1,4,2,1,1,1,4,1,2,3,0,0
48,4,15,529.39,4.0,2,4,2,1,3,5,3,2,4,2,2,1
40,6,5,608.17,3.0,2,2,0,1,2,2,1,3,3,6,1,1
30,4,16,477.63,3.0,1,1,3,1,2,2,1,3,2,2,0,0
19,0,19,1406.2,4.0,2,7,0,0,4,4,4,4,5,3,2,2
31,0,20,1039.67,4.0,2,7,0,1,4,3,3,4,4,7,1,2
37,0,18,1168.92,4.0,2,4,2,1,3,4,5,3,4,4,0,2
18,3,7,738.54,1.0,0,3,1,1,1,1,1,2,1,4,4,0
20,3,7,900.65,3.0,0,0,0,1,2,2,2,4,2,3,4,0
34,4,16,323.51,1.0,0,5,0,1,1,1,1,1,1,3,0,0
39,1,12,706.36,4.0,2,3,1,1,2,5,3,3,3,7,1,1
18,4,16,407.43,2.0,1,2,0,1,1,1,1,3,4,5,3,0
18,0,21,1092.43,4.0,2,5,0,1,4,4,3,3,4,7,1,2
18,0,21,863.38,4.0,1,2,0,1,3,4,5,3,3,1,0,2
23,6,5,414.78,2.0,0,4,2,1,1,2,1,1,2,2,4,0
35,1,12,829.34,5.0,2,5,0,0,4,4,4,4,5,8,3,1
36,4,16,393.29474094871296,4.0,2,0,0,1,3,4,3,1,4,5,4,1
36,4,15,193.42,5.0,2,6,0,0,5,5,5,5,4,6,3,1
29,5,3,664.81,5.0,2,6,0,1,5,5,5,5,5,3,4,1
50,4,16,196.91,5.0,2,7,0,1,5,3,5,4,5,10,0,1
34,0,19,1025.31,2.0,2,5,0,1,3,1,2,1,2,4,2,2
36,1,10,791.0980392156863,4.0,2,0,0,1,3,2,4,4,3,4,0,1
25,0,19,925.09,5.0,2,0,0,1,4,5,3,4,5,1,2,2
37,2,0,207.71,3.0,2,6,0,0,1,2,2,3,2,0,4,0
26,4,16,189.09,1.0,0,4,2,1,1,2,1,2,1,2,4,0
18,1,10,700.65,3.0,2,2,0,1,2,2,2,3,1,2,1,0
36,2,14,376.7435897435897,4.0,2,6,0,0,3,5,3,3,2,9,3,1
24,2,0,519.8,3.0,0,4,2,1,2,2,3,4,2,1,3,0
18,1,12,596.83,4.0,2,6,0,1,3,3,4,3,4,5,1,1
46,4,15,197.26923076923077,2.0,2,6,0,1,1,1,1,1,1,2,2,0
18,6,13,269.21,4.0,2,4,2,0,5,3,5,3,3,4,4,1
30,1,12,952.76,4.0,2,0,0,1,3,3,4,3,4,8,4,2
29,0,18,809.17,4.0,2,6,0,0,4,2,4,1,5,3,1,2
32,3,8,455.58,3.0,1,7,0,1,3,3,1,2,3,2,0,0
36,1,12,1063.77,5.0,2,2,0,1,5,5,4,5,3,5,4,2
18,3,9,909.09,2.0,1,3,1,1,1,1,4,1,1,2,4,0
20,0,21,1421.59,4.0,2,6,0,1,3,5,2,2,5,4,2,2
18,0,18,1186.63,5.0,2,5,0,1,5,5,5,3,4,4,3,2
39,4,16,501.51,3.0,1,5,0,1,1,3,3,3,2,6,4,1
23,1,10,867.36,4.0,2,7,0,0,4,2,4,5,3,8,0,1
22,2,14,387.33,3.0,2,7,0,0,3,3,2,2,2,5,3,1
33,3,8,844.73,4.0,2,2,0,1,1,3,4,2,4,8,2,1
29,3,7,905.01,3.0,2,1,3,1,5,3,3,5,3,6,1,1
39,6,17,570.24,4.0,2,2,0,1,3,4,1,2,3,3,3,1
23,6,13,211.34,3.0,2,0,0,1,3,3,2,3,2,5,0,1
29,2,0,613.9,4.0,2,6,0,1,2,4,3,2,3,6,0,1
18,1,12,1001.76,2.0,1,2,0,1,1,1,2,2,1,0,4,0
42,4,16,250.4701754385965,2.0,1,1,3,0,1,1,2,2,3,1,3,0
32,6,13,366.26,3.0,0,3,1,0,2,3,4,2,1,0,4,0
31,1,12,616.88,1.0,1,0,0,1,1,1,1,1,1,4,2,0
33,0,19,987.37,2.0,1,5,0,1,4,1,3,1,2,1,1,0
18,6,5,539.31,5.0,2,3,1,1,4,5,5,5,5,9,0,1
18,1,11,803.5713622754358,2.0,2,0,0,1,2,1,2,2,2,1,3,0
18,0,18,1153.17,5.0,2,2,0,0,5,4,5,5,4,3,1,2
20,3,9,386.48,2.0,1,7,0,1,1,1,3,1,1,0,4,0
18,5,3,413.7,3.0,2,2,0,1,3,2,3,1,1,7,0,1
18,6,5,224.42,3.0,1,1,3,1,1,2,1,1,4,2,2,0
22,4,15,478.5,3.0,2,1,3,1,3,3,1,2,1,5,1,1
28,1,10,877.73,1.0,0,7,0,1,1,1,1,1,1,2,1,0
40,1,12,894.28,2.0,0,0,0,1,2,1,1,1,2,4,0,0
26,1,11,955.17,5.0,2,2,0,1,4,5,4,4,5,8,0,1
23,3,7,922.84,4.0,2,5,0,1,4,4,3,5,4,4,1,1
40,3,9,973.25,2.0,1,5,0,1,2,1,2,1,1,2,4,0
21,0,19,703.21,4.0,2,1,3,1,2,4,2,4,4,5,1,2
27,3,7,602.16,2.0,2,2,0,1,1,2,2,3,2,2,2,0
25,0,18,1244.3,3.0,2,5,0,1,4,2,4,1,3,5,2,2
23,5,1,921.45,4.0,2,2,0,1,2,3,3,5,5,4,1,1
45,6,17,241.21,3.0,2,1,3,1,5,4,4,5,5,4,1,1
22,0,18,979.52,3.0,1,2,0,0,4,2,3,2,1,2,2,2
31,1,10,548.41,2.0,0,0,0,1,1,1,1,1,1,1,1,0
24,6,17,521.75,3.0,2,4,2,1,4,4,3,3,2,4,2,1
33,0,18,937.78,3.0,2,4,2,0,3,3,3,2,1,4,0,2
44,2,14,423.76,4.0,2,5,0,1,2,2,5,4,4,5,2,1
22,0,20,1416.2318840579712,2.0,0,2,0,1,1,2,1,2,2,3,1,0
25,6,17,572.73,3.0,1,6,0,1,2,2,3,3,1,1,1,0
37,3,9,932.58,4.0,2,1,3,1,4,5,4,4,5,4,4,1
31,2,14,757.6923076923076,1.0,0,6,0,1,1,1,1,1,1,3,0,0
18,6,17,479.38,3.0,2,1,3,0,2,4,1,2,3,3,1,1
29,4,16,484.59,4.0,2,2,0,0,2,2,3,4,4,6,3,1
18,5,1,814.8,5.0,2,5,0,1,4,5,5,5,3,9,1,1
26,3,7,425.59,4.0,2,6,0,1,2,4,1,1,5,3,1,1
18,0,21,1140.21,3.0,2,1,3,1,3,1,3,5,3,4,0,2
25,3,9,604.67,3.0,2,0,0,1,3,4,2,2,2,3,1,1
30,1,11,500.12,4.0,2,0,0,1,4,3,3,3,4,6,4,1
53,1,12,923.45,5.0,2,1,3,1,5,3,2,5,5,1,0,2
18,6,13,642.07,5.0,2,1,3,1,4,3,5,4,3,4,4,1
23,2,0,367.25,4.0,2,5,0,1,1,3,3,2,3,3,1,1
38,5,1,515.25,5.0,2,4,2,1,5,5,4,5,2,1,3,1
22,6,13,469.97,5.0,2,7,0,1,5,5,5,5,5,5,4,1
31,4,16,365.23,1.0,0,5,0,1,1,1,1,1,1,3,1,0
32,1,11,625.85,2.0,0,3,1,1,1,1,1,1,1,2,4,0
43,3,9,423.72,4.0,2,2,0,1,5,3,4,5,3,7,3,1
19,6,13,674.6,2.0,0,1,3,1,2,2,2,1,1,1,0,0
36,3,9,533.57,4.0,2,4,2,1,5,4,3,3,4,5,1,1
22,5,3,504.88,4.0,2,5,0,0,3,2,4,3,3,5,0,1
18,0,19,1245.71,4.0,2,5,0,1,4,4,4,3,5,6,0,2
50,4,15,348.72,5.0,2,5,0,1,5,3,5,4,4,3,4,1
35,6,5,376.86,3.0,2,7,0,1,2,3,3,4,2,4,4,1
35,3,7,571.84,2.0,1,3,1,0,1,2,3,1,1,4,2,0
25,2,14,375.35,3.0,2,2,0,0,1,3,3,2,4,3,4,1
24,4,16,582.64,4.0,2,2,0,1,4,4,4,3,3,7,0,1
35,6,5,660.79,4.0,2,2,0,0,5,5,3,4,3,4,0,1
27,0,21,741.66,3.0,2,6,0,1,2,2,4,3,3,3,1,2
19,2,14,414.73,4.0,2,6,0,1,4,4,3,4,4,4,1,1
35,2,6,394.66,1.0,0,1,3,1,1,3,1,1,2,1,3,0
34,1,10,933.6,3.0,0,6,0,1,1,2,1,3,2,0,1,0
33,2,6,325.47017543859647,4.0,2,1,3,1,3,2,2,2,2,1,4,1
32,2,6,727.79,5.0,2,0,0,1,5,3,3,5,5,5,3,1
25,0,18,1225.36,3.0,2,6,0,0,4,2,1,3,2,6,0,2
39,3,7,879.7,3.0,2,1,3,0,2,2,1,1,2,8,3,1
26,4,15,352.36,2.0,2,7,0,1,2,1,2,4,3,6,3,1
30,4,15,586.6451612903226,3.0,2,3,1,1,2,2,2,2,1,3,3,1
29,0,20,1147.29,4.0,2,2,0,1,4,4,3,3,3,5,4,2
31,1,12,698.95,3.0,1,5,0,1,3,3,2,1,2,0,0,0
25,1,11,666.2179487179486,3.0,1,6,0,1,3,3,2,2,2,1,0,0
27,4,16,320.02,1.0,0,0,0,1,1,1,1,1,2,1,2,0
35,0,21,884.95,2.0,0,7,0,1,3,2,1,1,1,1,3,0
33,2,6,518.12,2.0,0,7,0,1,3,1,1,2,1,3,0,0
35,5,2,1322.73,1.0,1,5,0,1,1,1,2,2,2,3,3,0
32,1,11,736.64,5.0,2,2,0,0,5,4,5,5,3,6,0,1
44,4,15,348.96078431372547,5.0,2,0,0,1,4,3,4,5,3,8,3,1
18,3,7,927.72,3.0,2,1,3,1,3,2,3,3,1,5,3,1
